n,gapII,family_gapII,iterations,runtime
11,1.1142857142857138797,1.2500000000000002221,2,404.45690800000005539ms
11,1.1111111111111109385,1.3333333333333337035,0,202.3014490000000194ms
11,1.1052631578947365032,1.315789473684211508,0,262.91086000000001377ms
11,1.125,1.2857142857142869197,3,320.01979900000003454ms
11,1.1052631578947362812,1.3157894736842108419,0,209.67170200000001046ms
11,1.124999999999999556,1.2857142857142862536,2,229.20865700000001653ms
11,1.1111111111111107164,1.3333333333333337035,0,200.08657100000002061ms
11,1.1142857142857143238,1.2500000000000006662,3,545.93770200000005844ms
11,1.124999999999999778,1.3333333333333341475,3,335.89292900000003784ms
11,1.124999999999999778,1.3333333333333345916,3,327.53906200000000127ms
11,1.125,1.3333333333333341475,2,317.32534900000001699ms
11,1.1304347826086955653,1.2999999999999998224,3,413.70846000000000232ms
11,1.1052631578947365032,1.3157894736842110639,0,258.03837700000002542ms
11,1.125,1.2857142857142860315,1,229.84865000000002056ms
11,1.1304347826086955653,1.3333333333333334814,6,590.15610900000001494ms
11,1.1304347826086955653,1.3000000000000004885,1,216.25179800000000796ms
11,1.125,1.2857142857142855875,1,248.3973150000000203ms
11,1.1052631578947365032,1.3157894736842110639,0,277.57215700000000425ms
11,1.125,1.3333333333333339255,2,317.83594000000005054ms
11,1.1142857142857138797,1.25,3,448.11753200000003972ms
11,1.125,1.2857142857142862536,2,327.99189200000000711ms
11,1.1428571428571425717,1.2857142857142860315,2,222.31153900000001045ms
11,1.1111111111111107164,1.3333333333333339255,0,220.47262500000002206ms
11,1.1111111111111109385,1.3333333333333341475,0,187.61329000000000634ms
11,1.1142857142857138797,1.3030303030303040935,3,468.38072300000004589ms
11,1.125,1.2857142857142862536,4,383.90462200000001758ms
11,1.124999999999999556,1.2857142857142860315,1,221.94482300000001374ms
11,1.125,1.2857142857142860315,2,243.75629300000002786ms
11,1.1428571428571423497,1.2857142857142864756,1,191.98966500000000224ms
11,1.1428571428571427938,1.3333333333333337035,2,203.04391300000000343ms
11,1.1304347826086955653,1.3333333333333337035,8,1367.3954980000000888ms
12,1.125,1.2857142857142864756,2,247.78855800000002319ms
12,1.125,1.3333333333333339255,6,551.84481900000002952ms
12,1.125,1.3333333333333341475,3,388.41812500000003184ms
12,1.1304347826086953433,1.3333333333333341475,4,408.93143600000001925ms
12,1.1111111111111107164,1.3333333333333337035,0,235.13554500000000758ms
12,1.079999999999999405,1.2400000000000002132,0,184.15106100000002698ms
12,1.1111111111111111605,1.3333333333333341475,0,243.64594200000001934ms
12,1.1111111111111111605,1.3333333333333339255,0,251.22023900000002073ms
12,1.1111111111111107164,1.3333333333333334814,0,284.81242800000001126ms
12,1.1111111111111109385,1.3333333333333337035,0,234.72520400000001928ms
12,1.1052631578947365032,1.3157894736842106199,0,314.50124600000003739ms
12,1.1111111111111107164,1.3333333333333332594,0,242.99877100000000497ms
12,1.0999999999999994227,1.3000000000000004885,0,209.36008300000000304ms
12,1.1052631578947365032,1.3157894736842110639,0,255.86963800000000902ms
12,1.124999999999999778,1.3333333333333337035,5,687.86440400000003593ms
12,1.1304347826086955653,1.3333333333333339255,8,634.64543000000003304ms
12,1.124999999999999778,1.3333333333333334814,6,749.24666400000000977ms
12,1.0740740740740737369,1.222222222222222765,0,267.17378400000001193ms
12,1.1111111111111111605,1.3333333333333341475,0,203.39060900000001198ms
12,1.1111111111111109385,1.3333333333333337035,0,171.64563800000001948ms
12,1.1111111111111107164,1.3333333333333337035,0,179.39227400000001467ms
12,1.0967741935483865668,1.2903225806451621427,0,212.6048990000000174ms
12,1.0999999999999996448,1.3000000000000004885,0,186.56335300000000644ms
12,1.1052631578947365032,1.3157894736842110639,0,192.28476300000002653ms
12,1.0909090909090906064,1.2727272727272733733,0,229.07551300000000083ms
12,1.125,1.2857142857142851434,6,679.75084800000001906ms
12,1.1111111111111111605,1.3333333333333339255,0,252.26894800000002306ms
12,1.0909090909090903843,1.2727272727272727071,0,333.04898600000001352ms
12,1.1199999999999994405,1.3333333333333345916,2,506.91393200000004527ms
12,1.1052631578947365032,1.315789473684211508,0,226.46462400000001481ms
12,1.1111111111111109385,1.3333333333333337035,0,210.28250000000002729ms
12,1.1111111111111107164,1.3333333333333337035,0,198.90646000000000982ms
12,1.0909090909090903843,1.2727272727272729292,0,244.19385400000001596ms
12,1.0909090909090906064,1.2727272727272735953,0,249.06468800000001807ms
12,1.1052631578947365032,1.315789473684211286,0,235.1855210000000227ms
12,1.1034482758620687282,1.3103448275862070727,0,308.97562500000003638ms
12,1.0909090909090908284,1.2727272727272735953,0,279.52423500000003287ms
12,1.125,1.2857142857142862536,4,364.81539100000003373ms
12,1.1111111111111107164,1.3333333333333328153,0,250.39397600000000921ms
12,1.124999999999999556,1.2857142857142858095,3,359.34353100000004134ms
12,1.1052631578947360592,1.3157894736842103978,0,278.61177300000002788ms
12,1.125,1.2857142857142860315,2,251.84560000000001879ms
12,1.1111111111111111605,1.3333333333333343696,0,226.9007930000000215ms
12,1.1111111111111109385,1.3333333333333339255,0,271.06718500000005179ms
12,1.0909090909090906064,1.2727272727272733733,0,290.71076400000004015ms
12,1.0909090909090903843,1.2727272727272727071,0,311.54872700000004216ms
12,1.125,1.2857142857142860315,4,402.12275900000003049ms
12,1.1111111111111111605,1.3333333333333343696,0,196.85557500000001597ms
12,1.1111111111111107164,1.3333333333333337035,0,239.97060700000000111ms
12,1.1304347826086955653,1.3333333333333334814,6,522.66410400000006576ms
12,1.1304347826086955653,1.3333333333333337035,4,400.09303900000003296ms
12,1.1428571428571423497,1.3333333333333337035,2,271.97225600000001578ms
12,1.125,1.3333333333333334814,2,241.95081500000000574ms
12,1.125,1.3333333333333339255,2,236.10075600000001828ms
12,1.125,1.3095238095238102006,3,400.75164900000004309ms
12,1.124999999999999778,1.2857142857142862536,3,319.93759900000003427ms
12,1.1304347826086953433,1.3250000000000008438,2,342.00924400000002379ms
12,1.125,1.3333333333333337035,2,353.7616190000000529ms
12,1.125,1.3333333333333345916,4,492.02149700000001076ms
12,1.1052631578947365032,1.315789473684211286,0,217.92265600000001769ms
12,1.1052631578947365032,1.315789473684211508,0,278.60610900000000357ms
12,1.1111111111111107164,1.3333333333333337035,0,242.60509400000000824ms
12,1.125,1.2857142857142860315,3,384.11847000000000208ms
12,1.1111111111111107164,1.3333333333333334814,0,248.56020900000001462ms
12,1.1111111111111104944,1.3333333333333339255,0,311.6462020000000166ms
12,1.125,1.3333333333333332594,3,346.91515900000001694ms
12,1.124999999999999778,1.3333333333333337035,5,510.66109000000000151ms
12,1.125,1.3333333333333337035,4,529.52650700000003781ms
12,1.1052631578947360592,1.3157894736842106199,0,333.6103870000000029ms
12,1.1111111111111109385,1.3333333333333339255,0,248.43550900000002458ms
12,1.125,1.3333333333333339255,2,340.56749200000001566ms
12,1.1249999999999993339,1.2857142857142860315,2,369.8942100000000437ms
12,1.1052631578947365032,1.3157894736842110639,0,234.72592500000001792ms
12,1.1111111111111109385,1.3333333333333337035,0,210.21404700000002209ms
12,1.1428571428571425717,1.3333333333333337035,1,242.32159600000002798ms
12,1.1052631578947365032,1.3157894736842110639,0,253.53241400000001705ms
12,1.124999999999999778,1.3333333333333337035,2,224.90156500000000506ms
12,1.1428571428571425717,1.3333333333333341475,2,297.71700600000002624ms
12,1.1142857142857138797,1.2758620689655175707,3,990.66023900000004688ms
12,1.1250000000000002221,1.3333333333333339255,3,401.35257900000004839ms
12,1.1052631578947365032,1.3157894736842110639,0,289.64125900000004777ms
12,1.1333333333333333038,1.3333333333333334814,6,1190.9821490000001632ms
12,1.1333333333333328597,1.3333333333333341475,12,2055.3111690000000636ms
12,1.1304347826086953433,1.3333333333333339255,4,669.56551700000011352ms
12,1.1304347826086955653,1.3333333333333343696,8,1090.1526060000001053ms
12,1.1428571428571430158,1.3333333333333341475,1,274.08614800000003698ms
12,1.1428571428571425717,1.2857142857142858095,2,290.26337200000000394ms
12,1.1111111111111107164,1.3333333333333337035,0,251.27422500000000128ms
12,1.1111111111111104944,1.3333333333333339255,0,300.69925500000005059ms
12,1.124999999999999778,1.3333333333333337035,2,241.52952500000000669ms
12,1.1111111111111109385,1.3333333333333339255,0,212.85505900000001134ms
12,1.1111111111111107164,1.3333333333333334814,0,269.56445700000000443ms
12,1.124999999999999778,1.3333333333333337035,4,403.77471300000001975ms
12,1.124999999999999778,1.3333333333333334814,4,349.61243200000001253ms
12,1.124999999999999778,1.3333333333333339255,4,252.30190200000001255ms
12,1.0857142857142854098,1.2571428571428577837,0,253.66213500000000636ms
12,1.0909090909090903843,1.2727272727272729292,0,222.05235600000000318ms
12,1.125,1.3333333333333337035,3,353.23570700000004763ms
12,1.1111111111111111605,1.3333333333333339255,0,198.37486500000002821ms
12,1.1111111111111109385,1.3333333333333337035,0,216.91044800000000237ms
12,1.1111111111111111605,1.3333333333333341475,0,193.57551900000001411ms
12,1.1111111111111109385,1.3333333333333341475,0,196.31608600000001275ms
12,1.1111111111111109385,1.3333333333333337035,0,196.88174500000002354ms
12,1.1052631578947362812,1.3157894736842108419,0,221.86468200000001616ms
12,1.0909090909090901623,1.2727272727272727071,0,249.10424600000001761ms
12,1.0909090909090903843,1.2727272727272729292,0,198.13716000000002282ms
12,1.0909090909090906064,1.2727272727272731512,0,209.09447000000000117ms
12,1.0909090909090903843,1.2727272727272729292,0,222.48410300000000462ms
12,1.1052631578947360592,1.3157894736842101758,0,243.75333200000000034ms
12,1.0909090909090908284,1.2727272727272733733,0,235.4802890000000275ms
12,1.125,1.2857142857142862536,3,389.73800100000005387ms
12,1.0999999999999996448,1.3000000000000007106,0,269.7081110000000308ms
12,1.0769230769230764278,1.2307692307692312817,0,236.50457300000002193ms
12,1.1052631578947365032,1.3157894736842117301,0,241.10697400000000812ms
12,1.0999999999999996448,1.3000000000000000445,0,280.95018200000004072ms
12,1.1052631578947362812,1.3157894736842106199,0,280.58867900000001328ms
12,1.0999999999999996448,1.3000000000000009326,0,326.00639300000000276ms
12,1.1034482758620687282,1.3103448275862072948,0,316.69667700000002242ms
12,1.0909090909090906064,1.2727272727272735953,0,265.43087200000002213ms
12,1.1052631578947360592,1.3157894736842101758,0,305.5957700000000159ms
12,1.0909090909090903843,1.2727272727272727071,0,242.27815800000001901ms
12,1.1111111111111109385,1.3333333333333337035,0,265.66979000000003453ms
12,1.1111111111111109385,1.3333333333333337035,0,252.23230100000000676ms
12,1.1111111111111107164,1.3333333333333339255,0,280.10178600000000416ms
12,1.125,1.2857142857142864756,6,600.87607900000000428ms
12,1.1111111111111107164,1.3333333333333337035,0,213.24162400000000162ms
12,1.1111111111111109385,1.3333333333333339255,0,201.57950900000000161ms
12,1.1111111111111111605,1.3333333333333339255,0,219.3322830000000181ms
12,1.0909090909090903843,1.2727272727272724851,0,248.25614100000001372ms
12,1.0909090909090903843,1.2727272727272727071,0,286.74905300000000353ms
12,1.0909090909090906064,1.2727272727272733733,0,215.39256500000001893ms
12,1.0909090909090903843,1.2727272727272727071,0,251.93046300000000315ms
12,1.0909090909090903843,1.2727272727272729292,0,272.53434100000004037ms
12,1.0909090909090906064,1.2727272727272731512,0,310.21811700000000656ms
12,1.125,1.2857142857142862536,5,570.15744000000006509ms
12,1.1428571428571425717,1.3333333333333337035,2,416.08720200000004752ms
12,1.124999999999999778,1.2857142857142864756,4,631.01129200000002584ms
12,1.0909090909090908284,1.2727272727272738174,0,234.80312200000000189ms
12,1.124999999999999778,1.3333333333333339255,4,365.69119700000004514ms
12,1.125,1.3333333333333341475,4,403.32299600000004603ms
12,1.124999999999999556,1.3061224489795928428,2,288.51828800000004094ms
12,1.0999999999999994227,1.3000000000000002665,0,397.2626690000000167ms
12,1.0833333333333330373,1.2500000000000006662,0,253.46511700000002066ms
12,1.0909090909090903843,1.2727272727272729292,0,288.01905600000003461ms
12,1.0975609756097561843,1.2926829268292696629,0,324.68530900000001794ms
12,1.1111111111111109385,1.3333333333333337035,0,235.45343400000001566ms
12,1.0909090909090906064,1.2727272727272742614,0,274.22464900000005628ms
12,1.1111111111111111605,1.3333333333333341475,0,233.43431700000002139ms
12,1.1111111111111111605,1.3333333333333341475,0,249.79060600000002524ms
12,1.1111111111111109385,1.3333333333333337035,0,202.56119900000001622ms
12,1.1111111111111109385,1.3333333333333337035,0,225.20052700000002233ms
12,1.0999999999999996448,1.3000000000000004885,0,290.38390000000003966ms
12,1.1111111111111107164,1.3333333333333334814,0,223.1987190000000112ms
12,1.0833333333333330373,1.2500000000000006662,0,325.53999000000004572ms
12,1.1111111111111109385,1.3333333333333341475,0,190.43287000000000831ms
12,1.1111111111111107164,1.3333333333333339255,0,225.80561400000001982ms
12,1.1052631578947365032,1.3157894736842110639,0,243.43275100000002454ms
12,1.0909090909090903843,1.2727272727272724851,0,317.60815900000000057ms
12,1.1304347826086955653,1.3333333333333334814,4,447.28026300000004767ms
12,1.1304347826086955653,1.3333333333333337035,4,558.7363670000000866ms
12,1.1499999999999996892,1.3333333333333334814,5,609.49485200000003716ms
12,1.1428571428571427938,1.3333333333333330373,3,522.82710900000006405ms
12,1.0909090909090903843,1.2727272727272727071,0,300.23917800000003809ms
12,1.124999999999999556,1.3333333333333341475,3,415.1290140000000406ms
12,1.1052631578947367253,1.315789473684211286,0,320.14391900000003944ms
12,1.1428571428571425717,1.2857142857142858095,2,270.3180030000000329ms
12,1.125,1.2857142857142862536,1,292.54829700000004778ms
12,1.1304347826086955653,1.3000000000000004885,4,384.02498700000001009ms
12,1.1111111111111107164,1.3333333333333337035,0,211.45326300000002107ms
12,1.1012658227848097781,1.3037974683544313326,0,330.47249300000004269ms
12,1.0999999999999996448,1.3000000000000002665,0,213.68698300000002633ms
12,1.079999999999999627,1.2400000000000004353,0,230.51161500000000615ms
12,1.1111111111111107164,1.3333333333333339255,0,206.54955400000000055ms
12,1.1111111111111107164,1.3333333333333334814,0,207.22771100000002776ms
12,1.1111111111111131589,1.333333333333336368,0,223.07044700000000149ms
12,1.125,1.3333333333333341475,2,233.0428410000000099ms
12,1.1111111111111107164,1.3333333333333345916,0,291.6079620000000432ms
12,1.1304347826086955653,1.3000000000000009326,2,393.17613000000000057ms
12,1.125,1.2857142857142862536,3,277.6148300000000404ms
12,1.0980392156862741615,1.2941176470588242609,0,272.49617700000004561ms
12,1.0909090909090903843,1.2727272727272733733,0,273.93989300000004051ms
12,1.0909090909090903843,1.2727272727272729292,0,251.50867900000000077ms
12,1.0909090909090903843,1.2727272727272733733,0,233.67104700000001572ms
12,1.0909090909090906064,1.2727272727272733733,0,279.74300100000004932ms
12,1.125,1.3333333333333337035,3,446.61697900000001483ms
12,1.124999999999999778,1.3333333333333334814,2,259.51359100000001945ms
12,1.1052631578947360592,1.3157894736842103978,0,311.75420500000001312ms
12,1.1052631578947365032,1.3157894736842110639,0,252.69668000000001485ms
12,1.1428571428571427938,1.3333333333333334814,3,324.23419300000000476ms
12,1.125,1.2857142857142862536,3,341.63031100000000607ms
12,1.1250000000000002221,1.3142857142857153896,3,442.02027600000002395ms
12,1.124999999999999778,1.3333333333333341475,4,350.68463700000000927ms
12,1.125,1.3333333333333334814,5,462.29024300000003223ms
12,1.1111111111111109385,1.3333333333333337035,0,215.33633400000002212ms
12,1.1304347826086955653,1.3333333333333337035,5,585.28142400000001544ms
12,1.1111111111111107164,1.3333333333333337035,0,224.50329300000001354ms
12,1.125,1.2857142857142860315,5,371.19306600000004437ms
12,1.1111111111111109385,1.3333333333333341475,0,265.16136700000004112ms
12,1.1111111111111107164,1.3333333333333339255,0,205.65147200000001249ms
12,1.0909090909090903843,1.2727272727272733733,0,265.91722900000002028ms
12,1.0909090909090901623,1.2727272727272731512,0,285.90284900000000335ms
12,1.0909090909090906064,1.2727272727272731512,0,252.93448500000002355ms
12,1.0769230769230764278,1.2307692307692310596,0,219.76159900000001813ms
12,1.0909090909090901623,1.2727272727272727071,0,249.70292700000001674ms
12,1.0909090909090903843,1.2727272727272727071,0,226.39993200000000684ms
12,1.0909090909090906064,1.2727272727272733733,0,227.31921100000002412ms
12,1.0769230769230766498,1.2307692307692312817,0,264.73229000000003453ms
12,1.0909090909090903843,1.2727272727272727071,0,221.63849800000002688ms
12,1.124999999999999778,1.2500000000000002221,2,294.34397900000004711ms
12,1.1111111111111109385,1.3333333333333339255,0,207.12286900000000856ms
12,1.1052631578947365032,1.315789473684211286,0,196.05892300000002138ms
12,1.0961538461538458123,1.2884615384615392131,0,370.70735600000000432ms
12,1.0909090909090906064,1.2727272727272731512,0,187.01927200000000085ms
12,1.0769230769230766498,1.2307692307692312817,0,253.79800700000001257ms
12,1.0769230769230766498,1.2307692307692315037,0,220.66341800000000717ms
12,1.0909090909090903843,1.2727272727272729292,0,245.34568300000000818ms
12,1.0980392156862739395,1.2745098039215689845,0,315.72906500000004826ms
12,1.0909090909090906064,1.2727272727272735953,0,219.11339800000001788ms
12,1.0909090909090901623,1.2727272727272727071,0,261.27459200000004103ms
12,1.1052631578947362812,1.3157894736842106199,0,219.66737600000001863ms
12,1.1111111111111107164,1.3333333333333339255,0,202.99717200000000617ms
12,1.1052631578947365032,1.3157894736842110639,0,273.37081600000004756ms
12,1.1052631578947367253,1.315789473684211508,0,293.89319600000004585ms
12,1.1000000000000000889,1.3000000000000007106,0,285.61301100000002862ms
12,1.1111111111111107164,1.3333333333333337035,0,317.21226800000005142ms
12,1.1020408163265305035,1.3061224489795932869,0,365.2363210000000322ms
12,1.1052631578947367253,1.315789473684211508,0,257.83040700000003654ms
12,1.1052631578947365032,1.3157894736842110639,0,301.93359900000001517ms
12,1.1111111111111107164,1.3333333333333337035,0,275.17227300000001833ms
12,1.1111111111111109385,1.3333333333333339255,0,261.66516600000005611ms
12,1.124999999999999556,1.3095238095238104226,3,294.6739390000000185ms
12,1.1052631578947365032,1.3157894736842110639,0,274.51124400000003334ms
12,1.124999999999999778,1.2857142857142860315,1,290.45412000000004583ms
12,1.1111111111111111605,1.3333333333333343696,0,192.36137500000000955ms
12,1.0833333333333330373,1.2500000000000004441,0,250.27382700000001137ms
12,1.0909090909090906064,1.2727272727272727071,0,287.79082800000003318ms
12,1.1111111111111107164,1.3333333333333337035,0,218.71308500000000664ms
12,1.124999999999999778,1.3333333333333337035,2,291.45658400000002076ms
12,1.1304347826086957874,1.3333333333333334814,5,490.02103500000004033ms
12,1.1499999999999994671,1.3333333333333337035,4,489.39841100000001007ms
12,1.1499999999999996892,1.3333333333333339255,3,441.41901300000000675ms
12,1.1428571428571430158,1.3333333333333337035,3,407.39670000000000983ms
12,1.1428571428571425717,1.3333333333333341475,1,289.64320700000001807ms
12,1.1250000000000002221,1.3333333333333345916,3,374.7229600000000005ms
12,1.1111111111111102723,1.3333333333333339255,0,312.43851700000004712ms
12,1.1111111111111107164,1.3333333333333339255,0,285.40500500000001694ms
12,1.1428571428571423497,1.3333333333333339255,1,287.95244300000001659ms
12,1.124999999999999778,1.3333333333333339255,2,304.08833000000004177ms
12,1.1052631578947365032,1.3157894736842117301,0,326.65055300000000216ms
12,1.085106382978723083,1.2553191489361705813,0,262.65532300000000987ms
12,1.1111111111111107164,1.3333333333333339255,0,325.37633400000004258ms
12,1.1666666666666662966,1.3333333333333337035,0,244.27258500000002073ms
12,1.125,1.3333333333333337035,2,261.31922300000002224ms
12,1.1142857142857138797,1.2758620689655175707,3,448.28639900000001717ms
12,1.1428571428571425717,1.3333333333333337035,1,222.71985600000002137ms
12,1.1333333333333328597,1.3333333333333341475,9,1513.3127640000000156ms
12,1.124999999999999778,1.2857142857142860315,2,301.90892600000000812ms
12,1.124999999999999778,1.3333333333333339255,2,266.10826300000002221ms
12,1.124999999999999556,1.3333333333333348137,4,369.55936700000000883ms
12,1.1052631578947365032,1.3157894736842106199,0,363.62936600000000454ms
12,1.125,1.3333333333333339255,3,616.67355000000009114ms
12,1.1012658227848097781,1.3037974683544311106,0,320.45441500000003999ms
12,1.1012658227848095561,1.3037974683544308885,0,362.4354740000000561ms
12,1.1084337349397583861,1.3253012048192771566,0,374.74641700000000811ms
12,1.1111111111111107164,1.3333333333333337035,0,397.72325400000005403ms
12,1.1304347826086955653,1.3000000000000007106,2,355.69105100000001585ms
12,1.1111111111111104944,1.3333333333333334814,0,300.07102200000002768ms
12,1.0909090909090906064,1.2727272727272731512,0,245.81222700000000714ms
12,1.124999999999999556,1.2857142857142858095,3,357.27202600000003941ms
12,1.1142857142857138797,1.2857142857142855875,1,368.19893400000000839ms
12,1.125,1.2857142857142862536,3,436.90794400000004317ms
12,1.1142857142857138797,1.2666666666666679398,2,494.47949300000004769ms
12,1.1111111111111109385,1.3333333333333341475,0,182.53738500000000045ms
12,1.124999999999999556,1.3333333333333339255,2,354.04254600000001574ms
12,1.1666666666666662966,1.3333333333333341475,2,294.26839700000004996ms
12,1.1111111111111109385,1.3333333333333337035,0,227.99472900000000664ms
12,1.125,1.3076923076923079315,1,209.50130600000002801ms
12,1.124999999999999778,1.2857142857142855875,1,298.60500100000001567ms
12,1.1428571428571425717,1.2857142857142862536,1,241.70304300000000808ms
