idx,opt_plus,gap_plus,runtime
318,0.90476190476190532231,1.1052631578947362812,52.745920000000005246ms
319,0.89743589743589791131,1.1142857142857138797,64.779292000000012309ms
320,0.90476190476190543333,1.1052631578947360592,54.894343000000006328ms
321,0.90476190476190521129,1.1052631578947365032,63.549565000000001192ms
322,0.9000000000000004663,1.1111111111111107164,55.21427500000000066ms
323,0.90476190476190498924,1.1052631578947367253,44.817589000000005229ms
324,0.90476190476190521129,1.1052631578947365032,67.347143000000002644ms
325,0.90476190476190532231,1.1052631578947362812,61.971958000000000766ms
326,0.89743589743589791131,1.1142857142857138797,61.006970000000002586ms
327,0.9166666666666672958,1.0909090909090901623,89.31510800000000927ms
328,0.90000000000000024425,1.1111111111111109385,50.735060000000004266ms
329,0.88888888888888917262,1.124999999999999778,69.782331000000013433ms
330,0.91666666666666718478,1.0909090909090903843,63.408781000000004724ms
331,0.90476190476190543333,1.1052631578947360592,47.9624510000000015ms
332,0.91666666666666718478,1.0909090909090903843,68.343951000000004115ms
333,0.90476190476190532231,1.1052631578947362812,58.052210000000002311ms
334,0.90000000000000024425,1.1111111111111109385,58.344178000000006535ms
335,0.90476190476190521129,1.1052631578947365032,56.152716000000005181ms
336,0.90000000000000024425,1.1111111111111109385,50.856475000000003206ms
337,0.90476190476190532231,1.1052631578947362812,46.215306000000005327ms
338,0.90476190476190532231,1.1052631578947362812,61.943423000000002788ms
339,0.91666666666666707375,1.0909090909090906064,60.449983000000003131ms
340,0.90476190476190532231,1.1052631578947362812,65.67949000000000126ms
341,0.86363636363636386851,1.1578947368421050879,57.661777000000000726ms
342,0.90000000000000024425,1.1111111111111109385,66.600377000000008821ms
343,0.91666666666666685171,1.0909090909090908284,65.041942000000005919ms
344,0.90476190476190521129,1.1052631578947365032,46.269516000000002976ms
345,0.88888888888888928364,1.124999999999999556,55.784600000000004628ms
346,0.90476190476190532231,1.1052631578947362812,57.428361000000002435ms
347,0.88888888888888917262,1.124999999999999778,45.190952000000002898ms
348,0.9090909090909093937,1.0999999999999996448,79.974934000000004631ms
349,1.0000000000000004441,0.99999999999999966694,37.658260000000005619ms
350,0.90000000000000035528,1.1111111111111107164,61.956026000000001375ms
351,0.90476190476190532231,1.1052631578947362812,50.233629000000000531ms
352,0.90000000000000024425,1.1111111111111109385,60.936436000000000491ms
353,0.90476190476190521129,1.1052631578947365032,51.552714000000001704ms
354,0.90000000000000024425,1.1111111111111109385,58.056385000000005903ms
355,0.90000000000000035528,1.1111111111111107164,46.999844000000003064ms
356,0.88888888888888928364,1.124999999999999556,62.789930000000005351ms
357,0.8888888888888890616,1.125,48.872598000000003538ms
358,0.88888888888888917262,1.124999999999999778,53.326378000000005387ms
359,0.87500000000000022205,1.1428571428571425717,50.945098000000001548ms
360,0.88461538461538458123,1.1304347826086957874,60.492351000000006423ms
361,0.8846153846153849143,1.1304347826086953433,70.263309000000006677ms
362,0.88888888888888917262,1.124999999999999778,49.237764000000005638ms
363,0.90476190476190521129,1.1052631578947365032,55.273928000000005057ms
364,0.88888888888888917262,1.124999999999999778,46.189419000000000893ms
365,0.8888888888888890616,1.125,48.743954000000002225ms
366,0.9000000000000004663,1.1111111111111107164,52.763314000000001159ms
367,0.9166666666666672958,1.0909090909090901623,61.193815000000000737ms
368,0.91666666666666740682,1.0909090909090901623,63.282582000000004996ms
369,0.90000000000000024425,1.1111111111111109385,47.118171000000003801ms
370,0.9166666666666672958,1.0909090909090901623,68.987583000000000766ms
371,0.90476190476190532231,1.1052631578947362812,66.547805000000010978ms
372,0.8666666666666668073,1.1538461538461537437,68.117454000000009274ms
373,0.90000000000000024425,1.1111111111111109385,75.191798000000005687ms
374,0.90000000000000024425,1.1111111111111109385,63.793929000000005658ms
375,0.9166666666666672958,1.0909090909090901623,71.19138700000000597ms
376,0.89743589743589791131,1.1142857142857138797,64.418492000000000531ms
377,0.91666666666666707375,1.0909090909090906064,66.24012500000000614ms
378,0.9166666666666672958,1.0909090909090901623,54.861096000000003415ms
379,0.8888888888888890616,1.125,50.833470000000005485ms
380,0.90476190476190532231,1.1052631578947362812,74.786845000000013784ms
381,0.88888888888888928364,1.124999999999999556,82.412883000000007883ms
382,0.91666666666666740682,1.0909090909090901623,71.773474000000007323ms
383,0.90000000000000035528,1.1111111111111107164,41.587511000000006334ms
384,0.88888888888888928364,1.124999999999999556,49.060906000000002792ms
385,0.90000000000000035528,1.1111111111111107164,50.508261000000004515ms
386,0.90000000000000013323,1.1111111111111111605,52.124284000000002948ms
387,0.8888888888888890616,1.125,46.146859000000006291ms
388,0.875,1.1428571428571430158,52.293484000000006518ms
389,0.90000000000000024425,1.1111111111111109385,46.621001000000006798ms
390,0.90000000000000024425,1.1111111111111109385,45.39052300000000173ms
391,0.8888888888888890616,1.125,46.55011800000000477ms
392,0.90000000000000035528,1.1111111111111107164,52.195212000000005049ms
393,0.88888888888888950568,1.1249999999999993339,49.228281000000002621ms
394,0.90476190476190543333,1.1052631578947360592,52.175152000000004194ms
395,0.8888888888888890616,1.125,49.429386000000000934ms
396,0.90000000000000035528,1.1111111111111107164,68.622395000000011578ms
397,0.88888888888888895057,1.125,54.821869000000006623ms
398,0.87500000000000011103,1.1428571428571427938,42.472945000000002836ms
399,0.8846153846153849143,1.1304347826086953433,55.522275000000000489ms
400,0.87500000000000022205,1.1428571428571425717,47.716399000000002673ms
401,0.90000000000000024425,1.1111111111111109385,49.393076000000000648ms
402,0.88888888888888917262,1.124999999999999778,54.712113000000002217ms
403,0.90000000000000035528,1.1111111111111107164,57.209189000000002068ms
404,0.90000000000000013323,1.1111111111111111605,53.426343000000002804ms
405,0.89999999999999991119,1.1111111111111113825,52.007519000000002052ms
406,0.88461538461538480327,1.1304347826086955653,64.036129000000002521ms
407,0.90000000000000035528,1.1111111111111107164,62.992964000000000624ms
408,0.90000000000000035528,1.1111111111111107164,48.870381000000001848ms
409,0.9000000000000004663,1.1111111111111107164,46.041434000000002414ms
410,0.90476190476190532231,1.1052631578947362812,47.981508000000005155ms
411,0.90000000000000035528,1.1111111111111107164,50.194344000000000961ms
412,0.90000000000000024425,1.1111111111111109385,47.319799000000003276ms
413,0.9000000000000004663,1.1111111111111107164,55.411744000000005884ms
414,0.90000000000000057732,1.1111111111111104944,37.692999000000000365ms
415,0.90000000000000035528,1.1111111111111107164,46.291774000000003753ms
416,0.88235294117647100621,1.1333333333333328597,89.620420000000009964ms
417,0.9000000000000004663,1.1111111111111107164,54.025372000000004392ms
418,0.90000000000000024425,1.1111111111111109385,61.498246000000001744ms
419,0.88461538461538480327,1.1304347826086955653,59.507694000000000756ms
420,0.90476190476190521129,1.1052631578947365032,72.611213000000006446ms
421,0.8888888888888890616,1.125,74.589758000000003336ms
422,0.90000000000000024425,1.1111111111111109385,47.11356800000000078ms
423,0.88888888888888917262,1.124999999999999778,62.330837000000002491ms
424,0.89743589743589802233,1.1142857142857136577,60.467207000000001927ms
425,0.92592592592592648515,1.079999999999999405,54.9054880000000054ms
426,0.8888888888888890616,1.125,42.693713000000002467ms
427,0.8888888888888890616,1.125,54.815982000000005315ms
428,0.9090909090909093937,1.0999999999999996448,47.714955000000003338ms
