n,gapII,family_gapII,iterations,runtime
12,1.1111111111111104944,1.3333333333333341475,0,302.02546700000004876ms
12,1.0909090909090901623,1.2727272727272731512,0,311.26949800000005553ms
12,1.0909090909090906064,1.2727272727272731512,0,344.06835400000005621ms
12,1.0909090909090901623,1.2727272727272729292,0,302.03717000000000326ms
12,1.0909090909090906064,1.2727272727272733733,0,299.91075100000000476ms
12,1.1111111111111102723,1.3333333333333337035,0,259.65330700000004072ms
12,1.0909090909090906064,1.2727272727272735953,0,296.72977900000000773ms
12,1.0999999999999994227,1.3000000000000007106,0,373.04108400000001212ms
12,1.1111111111111104944,1.3333333333333330373,0,332.89615500000002158ms
12,1.1111111111111107164,1.3333333333333339255,0,221.16960400000002097ms
12,1.1052631578947362812,1.3157894736842106199,0,301.68985200000003033ms
12,1.1052631578947365032,1.315789473684211286,0,265.50642800000002808ms
12,1.0909090909090903843,1.2727272727272733733,0,274.92625800000001846ms
12,1.1111111111111107164,1.3333333333333337035,0,273.42227800000000571ms
12,1.0975609756097557402,1.2926829268292687747,0,339.06336900000002288ms
12,1.0909090909090906064,1.2727272727272731512,0,309.37383400000004486ms
12,1.1052631578947365032,1.3157894736842110639,0,291.96553500000004533ms
12,1.0909090909090903843,1.2727272727272724851,0,418.28495600000002242ms
12,1.0833333333333330373,1.2500000000000008882,0,305.07998400000002448ms
12,1.0909090909090906064,1.2727272727272735953,0,372.82620200000002342ms
12,1.0909090909090906064,1.2727272727272733733,0,292.68475300000000062ms
12,1.1111111111111109385,1.3333333333333339255,0,318.75312900000000127ms
12,1.0909090909090906064,1.2727272727272731512,0,335.86792800000000626ms
12,1.0833333333333328153,1.2500000000000004441,0,289.66312500000003638ms
12,1.1111111111111109385,1.3333333333333341475,0,267.19235200000002806ms
12,1.0909090909090901623,1.2727272727272727071,0,319.90903200000002471ms
12,1.0909090909090906064,1.2727272727272731512,0,311.85921000000001869ms
12,1.0909090909090903843,1.2727272727272738174,0,282.13149400000003198ms
12,1.1052631578947362812,1.315789473684211286,0,251.47729300000000308ms
12,1.1052631578947365032,1.3157894736842110639,0,250.69354200000000788ms
12,1.0909090909090906064,1.2727272727272733733,0,261.38838100000003806ms
12,1.0909090909090903843,1.2727272727272724851,0,330.28125700000003918ms
12,1.0999999999999996448,1.3000000000000009326,0,335.56916700000004994ms
12,1.1111111111111107164,1.3333333333333334814,0,252.94184600000002661ms
12,1.085106382978722861,1.2553191489361708034,0,329.37441600000005338ms
12,1.1111111111111102723,1.3333333333333323712,0,235.1789850000000115ms
12,1.1052631578947365032,1.315789473684211508,0,281.7111870000000522ms
12,1.0909090909090901623,1.2727272727272724851,0,358.24230800000003683ms
12,1.0909090909090903843,1.272727272727272263,0,269.00890900000001694ms
12,1.0909090909090906064,1.2727272727272735953,0,281.40361300000000711ms
12,1.0909090909090903843,1.2727272727272729292,0,304.3058830000000512ms
12,1.0909090909090906064,1.2727272727272733733,0,274.66527100000001838ms
12,1.0909090909090908284,1.2727272727272733733,0,289.17335700000000998ms
12,1.0909090909090906064,1.2727272727272733733,0,258.04773200000005318ms
12,1.0909090909090906064,1.2727272727272733733,0,269.7298300000000495ms
12,1.0909090909090906064,1.2727272727272731512,0,286.91837400000002845ms
12,1.0909090909090901623,1.2727272727272724851,0,276.62269900000001144ms
12,1.0909090909090901623,1.272727272727272041,0,256.04324700000000803ms
12,1.0909090909090906064,1.2727272727272731512,0,294.77041100000002416ms
12,1.0909090909090906064,1.2727272727272738174,0,306.10742000000004737ms
12,1.0999999999999994227,1.3000000000000002665,0,295.44249600000000556ms
12,1.084745762711864181,1.2542372881355940973,0,276.98103800000001229ms
12,1.085106382978723083,1.2553191489361712474,0,368.74866700000001174ms
12,1.0999999999999994227,1.3000000000000000445,0,294.696708000000001ms
12,1.085106382978722861,1.2553191489361710254,0,292.21083200000003899ms
12,1.0909090909090906064,1.2727272727272731512,0,295.76605200000000196ms
12,1.1111111111111109385,1.3333333333333341475,0,253.44890900000001466ms
12,1.0975609756097555181,1.2926829268292685527,0,280.26591800000005606ms
12,1.0975609756097555181,1.2926829268292687747,0,330.45087300000000142ms
12,1.0975609756097557402,1.2926829268292687747,0,283.6154390000000376ms
12,1.1111111111111107164,1.3333333333333341475,0,257.51877400000000762ms
12,1.0999999999999994227,1.3000000000000004885,0,308.45867800000002035ms
12,1.0967741935483865668,1.2903225806451612546,0,336.94095100000004095ms
12,1.124999999999999778,1.3333333333333339255,3,411.47124700000000531ms
12,1.1111111111111111605,1.3333333333333341475,0,275.90553700000003801ms
12,1.1111111111111107164,1.3333333333333339255,0,310.2389320000000339ms
12,1.0909090909090901623,1.2727272727272724851,0,314.91481300000003785ms
12,1.0909090909090901623,1.2727272727272727071,0,317.98760200000003807ms
12,1.0909090909090906064,1.2727272727272731512,0,306.54661500000003116ms
12,1.0909090909090901623,1.2727272727272724851,0,366.93943300000000818ms
12,1.0909090909090906064,1.2727272727272742614,0,329.46535500000004504ms
12,1.079999999999999627,1.2400000000000006573,0,299.21068700000000718ms
12,1.1052631578947367253,1.3157894736842119521,0,299.88732200000004014ms
12,1.0909090909090903843,1.2727272727272727071,0,334.75496100000003708ms
12,1.0909090909090903843,1.2727272727272733733,0,322.60620200000005298ms
12,1.0909090909090903843,1.2727272727272729292,0,336.58163900000005242ms
12,1.0952380952380946777,1.2857142857142862536,0,358.99749000000002753ms
12,1.124999999999999556,1.2857142857142862536,3,432.89136200000001509ms
12,1.1111111111111109385,1.3333333333333341475,0,301.37735000000003538ms
12,1.1111111111111109385,1.3333333333333337035,0,234.55447200000000408ms
12,1.0999999999999994227,1.3000000000000000445,0,288.77507500000001528ms
12,1.0909090909090901623,1.2727272727272727071,0,311.79824500000000854ms
12,1.1052631578947365032,1.315789473684211286,0,233.06201500000000238ms
12,1.0909090909090908284,1.2727272727272733733,0,292.51122900000001437ms
12,1.0909090909090901623,1.2727272727272727071,0,347.93503000000004022ms
12,1.0769230769230766498,1.2307692307692312817,0,281.52419200000002775ms
12,1.0909090909090901623,1.2727272727272740394,0,267.00554100000005065ms
12,1.0909090909090903843,1.2727272727272724851,0,293.26937800000001744ms
12,1.0909090909090903843,1.2727272727272727071,0,286.14075900000000275ms
12,1.0975609756097552961,1.2926829268292687747,0,365.97122100000001411ms
12,1.0909090909090901623,1.2727272727272727071,0,313.81733200000002171ms
12,1.0909090909090901623,1.2727272727272724851,0,336.64588500000002114ms
12,1.079999999999999405,1.2400000000000004353,0,399.65838700000000472ms
12,1.0909090909090908284,1.2727272727272738174,0,282.29626400000000786ms
12,1.0909090909090908284,1.2727272727272735953,0,270.81962900000002037ms
12,1.0909090909090906064,1.2727272727272731512,0,381.88909300000000258ms
12,1.0769230769230764278,1.2307692307692312817,0,284.51663600000000543ms
12,1.1052631578947365032,1.315789473684211508,0,301.13316500000001952ms
12,1.0909090909090901623,1.2727272727272724851,0,325.26923000000005005ms
12,1.0909090909090901623,1.2727272727272729292,0,308.21091600000005429ms
12,1.0909090909090901623,1.272727272727272263,0,333.20900900000003731ms
12,1.0909090909090906064,1.2727272727272735953,0,266.50814500000001317ms
12,1.1111111111111109385,1.3333333333333337035,0,290.22398600000002489ms
12,1.1111111111111107164,1.3333333333333339255,0,308.05462300000004917ms
12,1.0999999999999992007,1.3000000000000004885,0,359.79686900000001515ms
12,1.1111111111111102723,1.3333333333333337035,0,271.96170600000004925ms
12,1.0909090909090903843,1.2727272727272727071,0,332.6068580000000452ms
12,1.0909090909090906064,1.2727272727272733733,0,342.47577400000000126ms
12,1.0909090909090901623,1.2727272727272727071,0,259.53158500000000686ms
12,1.0769230769230766498,1.2307692307692315037,0,307.44933700000001409ms
12,1.1052631578947362812,1.3157894736842108419,0,319.06082900000001246ms
12,1.1052631578947362812,1.3157894736842101758,0,338.63018500000003997ms
12,1.1111111111111111605,1.3333333333333341475,0,266.18539300000003323ms
12,1.0909090909090901623,1.2727272727272731512,0,289.51172100000002275ms
12,1.0909090909090906064,1.2727272727272733733,0,266.72562400000003891ms
12,1.0909090909090906064,1.2727272727272733733,0,262.15363000000002103ms
12,1.0769230769230768719,1.2307692307692315037,0,307.23152700000002824ms
12,1.0909090909090901623,1.272727272727272041,0,261.79652800000002344ms
12,1.1052631578947365032,1.315789473684211286,0,250.18827500000000442ms
12,1.0909090909090901623,1.2727272727272727071,0,281.763116000000025ms
12,1.0909090909090903843,1.2727272727272727071,0,303.89440900000005286ms
12,1.0909090909090906064,1.2727272727272731512,0,321.72467000000000326ms
12,1.0909090909090901623,1.2727272727272727071,0,271.91334700000004432ms
12,1.0975609756097555181,1.2926829268292687747,0,326.66029200000002675ms
12,1.0909090909090903843,1.2727272727272727071,0,276.52947700000004261ms
12,1.1111111111111104944,1.3333333333333337035,0,264.14742600000005269ms
12,1.1111111111111109385,1.3333333333333339255,0,253.68598200000002408ms
12,1.1111111111111111605,1.3333333333333339255,0,270.42874400000005153ms
12,1.1111111111111107164,1.3333333333333339255,0,271.48264100000000099ms
12,1.0833333333333328153,1.2500000000000002221,0,332.10966000000001941ms
12,1.1111111111111107164,1.3333333333333339255,0,284.87216600000004974ms
12,1.1111111111111111605,1.3333333333333337035,0,288.20820000000003347ms
12,1.1052631578947360592,1.3157894736842106199,0,296.17671400000000404ms
12,1.1052631578947362812,1.315789473684211286,0,363.22773400000005495ms
12,1.1111111111111111605,1.3333333333333341475,0,218.08641800000000899ms
12,1.1111111111111102723,1.3333333333333334814,0,301.42540900000000193ms
12,1.124999999999999778,1.3333333333333339255,3,431.36730100000005451ms
12,1.125,1.2857142857142858095,3,444.3423090000000002ms
12,1.0909090909090903843,1.2727272727272727071,0,306.57679100000001427ms
12,1.1052631578947360592,1.3157894736842106199,0,307.36605300000002217ms
12,1.1111111111111111605,1.3333333333333341475,0,275.11355600000001687ms
12,1.1428571428571423497,1.3333333333333334814,2,373.95326400000004697ms
12,1.085106382978723083,1.2553191489361705813,0,318.44282400000003009ms
12,1.1111111111111111605,1.3333333333333337035,0,271.7873400000000288ms
12,1.1111111111111107164,1.3333333333333337035,0,302.54912900000005039ms
12,1.124999999999999556,1.3186813186813197696,2,438.78093800000004876ms
12,1.1304347826086955653,1.3333333333333339255,7,671.89491200000009031ms
12,1.1249999999999991119,1.3333333333333332594,3,362.94381500000002916ms
12,1.0833333333333330373,1.2500000000000008882,0,390.14700300000004063ms
12,1.1111111111111107164,1.3333333333333337035,0,273.5161640000000034ms
12,1.1111111111111107164,1.3333333333333339255,0,253.27652000000000499ms
12,1.1111111111111107164,1.3333333333333337035,0,265.40745900000001712ms
12,1.0999999999999998668,1.3000000000000009326,0,257.40529100000003382ms
12,1.1111111111111111605,1.3333333333333343696,0,252.76484900000002654ms
12,1.1111111111111107164,1.3333333333333334814,0,238.40219100000001618ms
12,1.1111111111111111605,1.3333333333333339255,0,235.82823900000002482ms
12,1.125,1.3333333333333337035,3,420.16668800000002193ms
12,1.125,1.3333333333333341475,3,231.21246000000002141ms
12,1.1052631578947365032,1.3157894736842106199,0,279.51470500000004904ms
12,1.0909090909090901623,1.2727272727272724851,0,304.81416700000005449ms
12,1.0909090909090903843,1.2727272727272733733,0,287.68508000000002767ms
12,1.079999999999999405,1.2400000000000008793,0,277.36304500000005647ms
12,1.0909090909090901623,1.2727272727272729292,0,280.76110300000004827ms
12,1.0909090909090906064,1.2727272727272727071,0,293.43856900000002952ms
12,1.0980392156862743836,1.2941176470588244829,0,354.66021000000000641ms
12,1.1034482758620687282,1.3103448275862075168,0,314.10221300000000611ms
12,1.0909090909090901623,1.2727272727272724851,0,334.85669700000005378ms
12,1.1034482758620685062,1.3103448275862077388,0,338.64864000000000033ms
12,1.1034482758620687282,1.3103448275862079609,0,364.15738400000003594ms
12,1.1052631578947365032,1.315789473684211286,0,326.81402600000001258ms
12,1.1052631578947365032,1.315789473684211286,0,293.82131600000002436ms
12,1.1111111111111111605,1.3333333333333343696,0,278.05284100000000081ms
12,1.1111111111111109385,1.3333333333333341475,0,304.41616800000002741ms
12,1.079999999999999627,1.2400000000000006573,0,317.28405100000003359ms
12,1.1111111111111107164,1.3333333333333334814,0,252.71955100000002404ms
12,1.0909090909090903843,1.2727272727272733733,0,311.5624580000000492ms
12,1.0909090909090903843,1.2727272727272729292,0,276.51953000000003158ms
12,1.1428571428571425717,1.3333333333333334814,2,278.47669100000001663ms
12,1.1111111111111107164,1.3333333333333343696,0,273.103808000000015ms
12,1.125,1.2857142857142849213,1,349.34455500000001394ms
12,1.0909090909090901623,1.2727272727272727071,0,415.8745770000000448ms
12,1.1111111111111109385,1.3333333333333341475,0,281.02447500000005221ms
12,1.1111111111111107164,1.3333333333333341475,0,297.23987700000003543ms
12,1.1052631578947367253,1.3157894736842117301,0,230.66851100000002362ms
12,1.1111111111111102723,1.3333333333333341475,0,420.35699700000003532ms
12,1.1111111111111107164,1.3333333333333339255,0,322.0826080000000502ms
12,1.0909090909090906064,1.2727272727272731512,0,374.54243700000000672ms
12,1.124999999999999556,1.2812500000000004441,1,298.93015600000001087ms
12,1.1052631578947365032,1.3157894736842110639,0,286.43775600000003579ms
12,1.1111111111111107164,1.3333333333333334814,0,235.4329800000000148ms
12,1.1111111111111102723,1.3333333333333334814,0,309.39182100000004994ms
12,1.085106382978722861,1.2553191489361705813,0,329.9027030000000309ms
12,1.1052631578947362812,1.3157894736842106199,0,292.6109000000000151ms
12,1.1111111111111113825,1.3333333333333343696,0,265.6174750000000131ms
12,1.1052631578947362812,1.315789473684211508,0,321.24521400000003269ms
12,1.0909090909090903843,1.2727272727272733733,0,287.18669800000003534ms
12,1.0769230769230764278,1.2307692307692310596,0,346.40799300000003314ms
12,1.1052631578947360592,1.3157894736842106199,0,227.23752800000002595ms
12,1.0909090909090901623,1.2727272727272731512,0,276.18074100000001181ms
12,1.1052631578947360592,1.3157894736842108419,0,255.43400600000001078ms
12,1.124999999999999778,1.3333333333333334814,5,490.37248500000004015ms
12,1.124999999999999556,1.3333333333333337035,3,360.77653400000002649ms
12,1.1052631578947360592,1.3157894736842099537,0,459.06749900000005483ms
12,1.1111111111111107164,1.3333333333333334814,0,246.44787300000001551ms
12,1.1052631578947362812,1.3157894736842106199,0,295.59039800000005017ms
12,1.1304347826086955653,1.3000000000000007106,5,663.3572870000000421ms
12,1.125,1.2857142857142862536,2,343.36372200000005251ms
12,1.0909090909090901623,1.2727272727272738174,0,260.92790400000001228ms
12,1.1052631578947365032,1.315789473684211286,0,286.48328100000003361ms
12,1.1052631578947358371,1.3157894736842108419,0,300.234012000000007ms
12,1.0909090909090906064,1.2727272727272733733,0,350.04462400000005574ms
12,1.1034482758620687282,1.3103448275862075168,0,284.38821700000005422ms
12,1.0909090909090906064,1.2727272727272731512,0,254.8549210000000187ms
12,1.0909090909090906064,1.2727272727272733733,0,295.41671100000002071ms
12,1.0909090909090903843,1.2727272727272729292,0,247.09958800000001134ms
12,1.1111111111111109385,1.3333333333333339255,0,237.75357200000001968ms
12,1.1052631578947360592,1.3157894736842106199,0,237.19842900000000441ms
12,1.1034482758620687282,1.3103448275862075168,0,296.17411600000002637ms
12,1.1052631578947360592,1.3157894736842103978,0,265.00770100000005414ms
12,1.1052631578947365032,1.315789473684211286,0,256.59215900000003785ms
12,1.1052631578947360592,1.3157894736842108419,0,297.65358000000003358ms
12,1.1034482758620691723,1.3103448275862072948,0,295.91618000000005396ms
12,1.1052631578947360592,1.3157894736842103978,0,246.06763200000000325ms
12,1.0999999999999996448,1.3000000000000013767,0,325.2660900000000197ms
12,1.1052631578947360592,1.3157894736842108419,0,319.90637900000001537ms
12,1.1052631578947360592,1.3157894736842106199,0,283.92095500000004904ms
12,1.0975609756097557402,1.2926829268292689968,0,350.72482700000000478ms
12,1.1052631578947362812,1.3157894736842117301,0,272.95108400000003713ms
12,1.1052631578947365032,1.315789473684211286,0,260.22722400000003518ms
12,1.0909090909090906064,1.2727272727272733733,0,288.15482100000002675ms
12,1.1034482758620687282,1.3103448275862066286,0,366.78151600000001054ms
12,1.1052631578947362812,1.3157894736842108419,0,355.17297200000001567ms
12,1.0909090909090908284,1.2727272727272733733,0,363.52814900000004173ms
12,1.0909090909090901623,1.2727272727272727071,0,304.02207700000002433ms
12,1.0909090909090901623,1.2727272727272727071,0,298.71157300000004398ms
12,1.1111111111111104944,1.3333333333333341475,0,238.04649100000000317ms
12,1.1142857142857136577,1.3047619047619054556,1,325.10729300000002696ms
12,1.1111111111111107164,1.3333333333333339255,0,288.71023000000002412ms
12,1.1428571428571423497,1.3333333333333339255,3,451.36784800000003771ms
12,1.1052631578947365032,1.315789473684211508,0,324.87616800000000695ms
12,1.1052631578947362812,1.3157894736842106199,0,273.75395500000001903ms
12,1.1052631578947365032,1.315789473684211508,0,312.50595900000001848ms
12,1.125,1.321428571428572063,2,281.22599900000000162ms
12,1.1052631578947362812,1.3157894736842106199,0,257.1219740000000229ms
12,1.1111111111111107164,1.3333333333333334814,0,241.26925600000001282ms
12,1.1052631578947362812,1.3157894736842106199,0,256.81638700000002018ms
12,1.1111111111111107164,1.3333333333333345916,0,337.83441400000003796ms
12,1.0824742268041231963,1.2474226804123718094,0,289.41022600000002286ms
12,1.1052631578947360592,1.3157894736842103978,0,259.86227200000001858ms
12,1.1111111111111107164,1.3333333333333345916,0,269.54213200000003781ms
12,1.1111111111111109385,1.3333333333333332594,0,275.8977710000000343ms
12,1.1052631578947362812,1.3157894736842106199,0,437.86641600000001518ms
12,1.0833333333333325932,1.25,0,397.117349000000047ms
12,1.0833333333333330373,1.2500000000000006662,0,368.46415000000001783ms
12,1.0909090909090903843,1.2727272727272729292,0,311.85620700000004036ms
12,1.0909090909090906064,1.2727272727272731512,0,323.06146400000000086ms
12,1.0909090909090903843,1.2727272727272727071,0,325.56167200000004414ms
12,1.1052631578947360592,1.3157894736842103978,0,350.93988000000001649ms
12,1.0909090909090908284,1.2727272727272735953,0,353.37140200000004598ms
12,1.124999999999999778,1.2857142857142869197,1,364.72907000000003564ms
12,1.125,1.2857142857142860315,3,451.06633500000003779ms
12,1.1111111111111107164,1.3333333333333337035,0,364.41167200000001003ms
12,1.1052631578947360592,1.3157894736842108419,0,418.84821900000002871ms
12,1.1052631578947360592,1.3157894736842106199,0,364.18558900000004997ms
12,1.1052631578947360592,1.3157894736842119521,0,388.64740100000000212ms
12,1.1142857142857138797,1.3125000000000004441,2,589.53027000000008684ms
12,1.124999999999999778,1.2916666666666669628,1,314.59544900000003054ms
12,1.1052631578947365032,1.315789473684211286,0,261.5308050000000435ms
12,1.1052631578947360592,1.3157894736842103978,0,275.25348600000000943ms
12,1.1052631578947362812,1.315789473684211508,0,312.28428300000001628ms
12,1.1111111111111109385,1.3333333333333348137,0,282.70707200000003923ms
12,1.1111111111111107164,1.3333333333333337035,0,315.46035100000000285ms
12,1.1052631578947365032,1.3157894736842110639,0,284.44091800000001058ms
12,1.1052631578947365032,1.315789473684211508,0,313.2551480000000197ms
12,1.1052631578947365032,1.3157894736842110639,0,318.95807600000000548ms
12,1.1111111111111107164,1.3333333333333339255,0,261.26772200000004887ms
12,1.0958904109589036047,1.2876712328767128124,0,341.43055900000001657ms
12,1.0909090909090906064,1.2727272727272731512,0,335.96776700000003757ms
12,1.0909090909090903843,1.2727272727272733733,0,312.44369200000005549ms
12,1.0769230769230764278,1.2307692307692310596,0,367.42548700000003237ms
12,1.0909090909090901623,1.2727272727272735953,0,316.30022400000001426ms
12,1.1111111111111109385,1.3333333333333345916,0,327.62067700000000059ms
12,1.1111111111111111605,1.3333333333333343696,0,282.27555800000004638ms
12,1.1111111111111107164,1.3333333333333337035,0,243.18227800000002504ms
12,1.0833333333333330373,1.2500000000000004441,0,347.48028800000003003ms
12,1.0909090909090901623,1.2727272727272727071,0,337.03980000000001383ms
12,1.125,1.2857142857142858095,4,599.54573300000004111ms
12,1.124999999999999778,1.3061224489795923987,3,371.14978800000000093ms
12,1.1052631578947362812,1.3157894736842108419,0,288.15074000000004162ms
12,1.0833333333333328153,1.2500000000000006662,0,352.83423400000003767ms
12,1.1142857142857138797,1.2790697674418600727,3,1244.9934110000001511ms
12,1.1142857142857138797,1.2758620689655177927,3,1085.5123540000001868ms
12,1.1111111111111107164,1.3333333333333337035,0,411.83554800000001706ms
12,1.1052631578947365032,1.315789473684211286,0,326.06924200000003112ms
12,1.125,1.2857142857142864756,2,369.16481300000003785ms
12,1.0833333333333330373,1.2500000000000008882,0,325.81629600000002256ms
12,1.0909090909090901623,1.2727272727272729292,0,292.60861600000004046ms
12,1.0909090909090908284,1.2727272727272731512,0,329.82794700000005151ms
12,1.0909090909090903843,1.2727272727272727071,0,369.12219500000003337ms
12,1.1052631578947362812,1.315789473684211286,0,314.0534520000000498ms
12,1.0909090909090903843,1.2727272727272727071,0,296.1789150000000177ms
12,1.1111111111111107164,1.3333333333333341475,0,346.04233700000003183ms
12,1.1428571428571423497,1.3333333333333348137,2,286.77046200000000909ms
12,1.124999999999999778,1.3333333333333337035,2,320.90808900000001814ms
12,1.1111111111111107164,1.3333333333333341475,0,252.23158200000000307ms
12,1.1052631578947362812,1.3157894736842108419,0,268.77348000000000639ms
12,1.1111111111111107164,1.3333333333333339255,0,312.57316500000001725ms
12,1.1034482758620687282,1.3103448275862075168,0,272.73134200000004058ms
12,1.0909090909090901623,1.2727272727272727071,0,278.28370600000005198ms
12,1.0869565217391299328,1.2608695652173917968,0,308.45485500000000912ms
12,1.0909090909090903843,1.2727272727272727071,0,377.94657600000005005ms
12,1.1111111111111109385,1.3333333333333337035,0,220.32609200000001693ms
12,1.1052631578947360592,1.315789473684211508,0,273.84360700000001998ms
12,1.0833333333333328153,1.2500000000000008882,0,310.18609200000003057ms
12,1.0909090909090901623,1.2727272727272738174,0,339.61017000000003919ms
12,1.1052631578947365032,1.3157894736842119521,0,258.3211130000000253ms
12,1.1111111111111109385,1.3333333333333334814,0,236.16471500000000106ms
12,1.1111111111111111605,1.3333333333333341475,0,296.30399800000003552ms
12,1.1052631578947367253,1.315789473684211508,0,339.34970600000002606ms
12,1.1111111111111107164,1.3333333333333339255,0,196.94377600000001394ms
12,1.125,1.3333333333333341475,2,336.42305800000002592ms
12,1.1142857142857138797,1.2500000000000006662,3,474.68540700000005473ms
12,1.1111111111111104944,1.3333333333333334814,0,288.3629760000000033ms
12,1.1052631578947362812,1.315789473684211286,0,358.54326200000002701ms
12,1.125,1.3333333333333334814,2,314.80124900000004118ms
12,1.1142857142857136577,1.288888888888889639,3,470.78308700000002319ms
12,1.1111111111111107164,1.3333333333333332594,0,241.14303300000000264ms
12,1.1052631578947362812,1.315789473684211508,0,435.60055100000005269ms
12,1.0999999999999996448,1.3000000000000004885,0,287.79952100000002702ms
12,1.1111111111111107164,1.3333333333333337035,0,244.38715800000002787ms
12,1.1111111111111104944,1.3333333333333330373,0,319.07849500000003218ms
12,1.1111111111111111605,1.3333333333333339255,0,308.56276300000001811ms
12,1.124999999999999778,1.2812500000000002221,2,436.03693800000002057ms
12,1.0909090909090903843,1.2727272727272729292,0,289.08180400000003374ms
12,1.1052631578947365032,1.3157894736842106199,0,288.84927000000004683ms
12,1.0958904109589036047,1.2876712328767137006,0,305.09375ms
12,1.0980392156862741615,1.2941176470588240389,0,308.24777700000004189ms
12,1.0909090909090901623,1.2727272727272727071,0,337.79208100000005289ms
12,1.1111111111111111605,1.3333333333333332594,0,265.35245000000003302ms
12,1.1111111111111109385,1.3333333333333339255,0,265.1961430000000064ms
12,1.1111111111111107164,1.3333333333333337035,0,289.77051900000003571ms
12,1.1111111111111109385,1.3333333333333337035,0,252.9531210000000101ms
12,1.1052631578947360592,1.3157894736842108419,0,269.04352600000004259ms
12,1.1052631578947365032,1.3157894736842110639,0,290.94451800000001641ms
12,1.1111111111111107164,1.3333333333333334814,0,281.60473300000001018ms
12,1.1052631578947360592,1.3157894736842117301,0,314.72761100000002444ms
12,1.1142857142857138797,1.2500000000000006662,2,587.15363500000000841ms
12,1.0909090909090906064,1.2727272727272735953,0,338.34020400000002838ms
12,1.079999999999999405,1.2400000000000004353,0,311.5564000000000533ms
12,1.1142857142857134357,1.25,2,622.6179180000000315ms
12,1.1428571428571427938,1.2857142857142862536,0,273.45329500000002554ms
12,1.1052631578947362812,1.315789473684211286,0,312.30052300000005517ms
12,1.1052631578947367253,1.3157894736842110639,0,316.38347900000002256ms
12,1.0975609756097557402,1.2926829268292687747,0,376.12087300000001733ms
12,1.0909090909090906064,1.2727272727272731512,0,299.01272700000004079ms
12,1.0975609756097555181,1.2926829268292687747,0,311.43235600000002706ms
12,1.0909090909090906064,1.2727272727272731512,0,358.3660260000000335ms
12,1.1111111111111107164,1.3333333333333339255,0,260.02190500000000384ms
12,1.1111111111111104944,1.3333333333333334814,0,377.8135520000000156ms
12,1.1111111111111109385,1.3333333333333341475,0,265.32384100000001582ms
12,1.1111111111111111605,1.3333333333333343696,0,234.21062300000002666ms
12,1.1052631578947365032,1.315789473684211286,0,385.05489400000004708ms
12,1.124999999999999556,1.3333333333333337035,1,255.92657700000000887ms
12,1.0909090909090906064,1.2727272727272733733,0,306.99727400000000444ms
12,1.1052631578947365032,1.3157894736842117301,0,308.78626800000000686ms
12,1.1111111111111107164,1.3333333333333337035,0,367.89955300000002581ms
12,1.1111111111111107164,1.3333333333333334814,0,299.25768600000003517ms
12,1.1052631578947360592,1.3157894736842108419,0,282.75450400000005403ms
12,1.1142857142857138797,1.2666666666666668295,4,481.4931320000000028ms
12,1.1147540983606554211,1.2857142857142864756,2,401.83849400000002561ms
12,1.1176470588235285498,1.2500000000000022205,1,433.04883000000000948ms
12,1.1249999999999993339,1.2857142857142860315,3,363.58133700000001909ms
12,1.1142857142857138797,1.296296296296296946,4,501.49140000000005558ms
12,1.1052631578947365032,1.315789473684211286,0,292.31015400000001137ms
12,1.1052631578947365032,1.315789473684211508,0,288.17316200000004756ms
12,1.1142857142857136577,1.2666666666666677177,4,848.57489300000008826ms
12,1.1428571428571425717,1.2857142857142862536,3,367.94007600000003322ms
12,1.125,1.3125000000000006662,1,280.25346200000001318ms
12,1.1111111111111104944,1.3333333333333334814,0,335.44707800000003318ms
12,1.1111111111111107164,1.3333333333333337035,0,401.4369890000000396ms
12,1.0909090909090901623,1.2727272727272727071,0,266.47366500000003953ms
12,1.1111111111111111605,1.3333333333333341475,0,239.59079900000000408ms
12,1.1142857142857143238,1.2666666666666672736,3,449.60570100000001049ms
12,1.124999999999999556,1.3333333333333345916,3,331.05806100000000925ms
12,1.125,1.3333333333333321491,3,303.42495800000000373ms
12,1.124999999999999778,1.2500000000000002221,2,281.16509900000005473ms
12,1.1111111111111113825,1.3333333333333348137,0,232.27626300000000015ms
12,1.1111111111111109385,1.3333333333333343696,0,259.89639400000004344ms
12,1.1142857142857138797,1.3333333333333341475,5,959.67722000000003391ms
12,1.1111111111111107164,1.3333333333333334814,0,220.51554500000000303ms
12,1.1052631578947365032,1.315789473684211286,0,308.87655000000000883ms
12,1.125,1.3333333333333339255,2,283.45291700000001356ms
12,1.0909090909090903843,1.2727272727272727071,0,243.42831800000001863ms
12,1.124999999999999556,1.2952380952380955215,2,329.09429400000004762ms
12,1.1052631578947365032,1.3157894736842106199,0,325.46362900000002583ms
12,1.0909090909090901623,1.2727272727272731512,0,300.81152300000002243ms
12,1.1111111111111107164,1.3333333333333334814,0,298.19550300000003063ms
12,1.1052631578947360592,1.3157894736842101758,0,395.14656700000000456ms
12,1.1052631578947365032,1.3157894736842106199,0,298.86807600000003049ms
12,1.1111111111111107164,1.3333333333333341475,0,331.58719000000002098ms
12,1.1142857142857138797,1.2857142857142862536,1,303.80861300000003667ms
12,1.085106382978722639,1.2553191489361705813,0,361.19319300000000795ms
12,1.1052631578947365032,1.315789473684211286,0,359.02782700000000205ms
12,1.0909090909090903843,1.2727272727272727071,0,304.94936200000000782ms
